"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"s1[21,1]",-16.613961125,-16.61975,0.193340427954178,0.287772660000001,-16.8416,-16.3865,3.26497828711608,4.47788684713356,46.2273103086195
"s1[1,2]",-21.48954035,-21.47485,0.0959882126675995,0.145220670000001,-21.6096,-21.3768,3.38781719920969,4.4482177866555,20.2987012615872
"s1[2,2]",-21.51649675,-21.58775,0.171018896573401,0.07909671,-21.6622,-21.223,3.65571087897369,4.36772501274452,5.01137248075257
"s1[3,2]",-21.580585925,-21.6093,0.0861364757667087,0.0717578400000013,-21.658,-21.4378,3.89412016486194,4.32442622531074,11.4281957837413
"s1[4,2]",-20.2815602,-20.2954,0.120232097857847,0.15804516,-20.4043,-20.131,2.96307144915687,4.60845707628362,11.9925767206451
"s1[5,2]",-19.978603775,-20.00225,0.202266971834808,0.208675950000001,-20.242805,-19.6673,3.40455049760992,4.45111989570786,11.2970729560172
"s1[6,2]",-20.034692275,-20.02145,0.0589240827226488,0.049444709999998,-20.1256,-19.964195,3.01501745856473,4.54442081710042,12.5786544363754
"s1[7,2]",-22.15802735,-22.3993,0.624041726077631,0.339737790000006,-22.719705,-21.069295,3.33261463153666,4.45943285496262,11.1724223598368
"s1[8,2]",-23.448468625,-23.32225,0.38294819970725,0.366424590000002,-24.0575,-23.0624,3.50525851599477,4.4060210621748,8.27412022721939
"s1[9,2]",-22.6693355,-22.52565,1.09157231707322,1.4640675,-24.1149,-21.4647,4.26401962417321,4.27540528690781,13.9887819766951
"s1[10,2]",-20.443603325,-20.4104,0.941132622112604,1.15450062000001,-21.9277,-19.1731,3.87259726040787,4.34463540818326,11.4572636532402
"s1[11,2]",-19.92102435,-19.807,0.360402959117031,0.285029849999999,-20.5812,-19.5147,3.4816717045323,4.48522310573221,13.3019735393124
"s1[12,2]",-18.892728625,-19.03415,0.482067781322872,0.43840482,-19.38,-18.101985,3.26581600355557,4.46250532033778,11.2398948024233
"s1[13,2]",-21.44814725,-21.576,0.429025382031231,0.256267410000001,-21.96051,-20.7648,3.33022565744759,4.45580774426738,13.4471492500362
"s1[14,2]",-20.584319475,-20.72495,0.577378984455745,0.369019139999999,-21.2549,-19.6426,3.56594286013473,4.38396788464088,11.168341295419
"s1[15,2]",-20.929452625,-20.9411,0.667066590688076,0.978812520000002,-21.7149,-20.1272,4.06820401930722,4.30030441004615,10.8215312176846
"s1[16,2]",-21.89787355,-21.43615,1.70060903245594,1.68060123,-24.3989,-20.240595,3.89640447250041,4.35135084830813,11.6868460179582
"s1[17,2]",-21.202239925,-20.9874,0.763221702760991,0.64848924,-22.3997,-20.235295,4.06211068269218,4.45213408393934,12.7233139507693
"s1[18,2]",-21.35929765,-20.50125,1.92137580001563,0.518984129999999,-24.66671,-19.7496,3.26052712671226,4.47221744424902,19.4128728998627
"s1[19,2]",-17.989469825,-17.8464,0.539221349236876,0.33781041,-18.8736,-17.3981,3.23156012931376,4.52561958332827,11.3278559140632
"s1[20,2]",-17.982807875,-17.86525,0.30377907617587,0.174872669999998,-18.549405,-17.7085,3.39318064674032,4.44202556939856,11.5647440818083
"s1[21,2]",-18.2737406,-18.31415,0.236032627589835,0.215570039999998,-18.552405,-17.897,3.37806394516752,4.4369532503015,10.991426178759
"s1[1,3]",-28.976733575,-29.04655,0.238393428699138,0.188883240000002,-29.2137,-28.5845,3.69858893603384,4.36600119650801,9.57046069695652
"s1[2,3]",-29.084583875,-28.99765,0.345404527799565,0.245963339999998,-29.645,-28.6961,3.38043078018472,4.43097329386754,10.7432222003292
"s1[3,3]",-28.86636015,-28.6274,0.515231798012699,0.0807275700000015,-29.7501,-28.4248,2.85995535826793,4.61548223854093,10.8032869004478
"s1[4,3]",-26.55337325,-26.5775,0.0473812674541733,0.0194220599999969,-26.5916,-26.4727,3.76505605109485,4.35642189999276,NA
"s1[5,3]",-26.587308625,-26.58075,0.0546461496679107,0.0923659799999981,-26.6533,-26.5084,3.62637536571429,4.37960080317118,NA
"s1[6,3]",-26.513922075,-26.5048,0.031720004490315,0.0426988800000006,-26.5579,-26.4751,3.57797947268755,4.38661426897486,11.0712494086681
"s1[7,3]",-30.181193675,-30.18505,0.0222683965041283,0.0330619799999993,-30.2109,-30.1502,4.24685711225881,4.27705335362544,4.03225806451613
"s1[8,3]",-30.146660675,-30.1518,0.0353234965482818,0.0352858799999994,-30.1916,-30.093,4.12240983834852,4.30200141675291,NA
"s1[9,3]",-30.155495925,-30.1556,0.0143055637142572,0.0164568600000011,-30.1782,-30.1333,3.54935255352323,4.40697907519275,11.0928457711054
"s1[10,3]",-28.0947008,-28.0724,0.0743801900880158,0.0379545600000011,-28.2193,-28.011495,3.02069273669343,4.55122033347428,11.0663533423506
"s1[11,3]",-28.11796335,-28.1055,0.0856096464463474,0.103782,-28.2322,-28.0307,2.95501420860978,4.58192230015926,4.12027487949987
"s1[12,3]",-28.134421625,-28.1374,0.0461766562860044,0.05989704,-28.1945,-28.0729,3.6026086123198,4.40489082920739,12.2752005110086
"s1[13,3]",-28.0663186,-28.0552,0.0716322136161301,0.0816912599999992,-28.1701,-27.9758,3.41124587521142,4.5482091319033,19.0576730146696
"s1[14,3]",-27.983730225,-27.9756,0.0426723698865824,0.0328395899999998,-28.0517,-27.9326,3.50158757720769,4.57007584603634,16.0139490279483
"s1[15,3]",-27.985197,-27.97495,0.0350770579723987,0.0266126699999985,-28.0446,-27.9404,4.60798488836162,4.27231405862605,11.0310268278224
"s1[16,3]",-27.974328275,-27.9836,0.0529292052955425,0.0560422800000011,-28.0334,-27.8933,4.34028464848889,4.2707775130755,NA
"s1[17,3]",-27.94651635,-27.95795,0.071088493662198,0.08250669,-28.0202,-27.8513,3.43272048878898,4.4203065646163,17.7916320093899
"s1[18,3]",-27.950267725,-27.9503,0.0356476877263375,0.0521133899999997,-27.9979,-27.8983,3.56197486573054,4.38343809544882,4.50775451831839
"s1[19,3]",-29.54031095,-29.6032,0.148139298206167,0.0599711699999972,-29.6593,-29.2814,3.17056251500578,4.60041521342448,11.3470694881744
"s1[20,3]",-29.48217475,-29.583,0.227064374264111,0.139438530000002,-29.683,-29.089395,3.88419599187812,4.35739661159132,11.6039752717101
"s1[21,3]",-29.542122625,-29.5539,0.1366200179803,0.142996770000001,-29.7203,-29.3335,3.02337846446692,4.55139474470729,11.7098525540514
"s2[1,1]",7.901391035,7.942725,0.33039351106244,0.396284153999999,7.4477,8.371105,3.81062553447096,4.37364564270599,13.2197867668445
"s2[2,1]",8.777831325,8.946055,0.388176925036867,0.246934443,8.14125,9.1217,3.1058834025714,4.51728105082534,12.9668028253406
"s2[3,1]",8.6315114525,8.71073,0.456312506010958,0.483601881000001,7.94797,9.197811,3.89998224441567,4.32949622580806,11.9944523815007
"s2[4,1]",12.8913282,12.9064,0.128796165928375,0.190217579999999,12.713595,13.066,2.65621452715342,4.73644197413545,11.5274434029904
"s2[5,1]",12.77823075,12.75585,0.17698052291371,0.17591049,12.5174,13.053805,3.43733337494708,4.42100885004889,10.4771082023936
"s2[6,1]",12.824746125,12.88,0.471643644939627,0.532994700000001,12.090295,13.3976,3.81021907287884,4.3744523234133,13.415378558781
"s2[7,1]",9.818638375,9.7912,0.0703465079666727,0.0383103840000008,9.76077,9.9381105,3.20103809805691,4.7886132267796,13.1508024792284
"s2[8,1]",9.7156316375,9.737915,0.0697810368815961,0.0588295679999996,9.60253,9.79058,3.82735633593799,4.35866153582125,11.3131055830149
"s2[9,1]",9.7852543525,9.771785,0.0890894598813251,0.100661127,9.6892985,9.91409,2.67632276640479,4.90944521431324,18.5806709111656
"s2[10,1]",10.9669779,11.0299,0.1125591325756,0.0311346000000012,10.7743,11.0539,2.70901676702103,4.7280284300904,10.1731662390588
"s2[11,1]",10.56383775,10.5718,0.330704386269236,0.368129580000001,10.0939,11.0271,3.86095274870489,4.34134967184248,11.69556893795
"s2[12,1]",10.722452325,10.74075,0.187951672185601,0.24425835,10.4629,10.918605,2.93315867355382,4.73379687855076,13.2188445630294
"s2[13,1]",11.476423625,11.4699,0.0145629818192991,0.00474432000000079,11.4646,11.5021,4.28331778760007,4.27084152723284,4.09354523765615
"s2[14,1]",11.468442125,11.4692,0.0131719680826432,0.020608140000002,11.4523,11.4876,3.34751767266794,4.4415278152433,11.0623219557246
"s2[15,1]",11.469368375,11.47155,0.0181786112735913,0.0251300699999994,11.4475,11.4885,5.28166166015535,4.18998492031302,NA
"s2[16,1]",11.5315502,11.52895,0.0367538935642611,0.0521133899999997,11.4825,11.5804,3.3967567355015,4.44276381573992,23.1325257611369
"s2[17,1]",11.51527545,11.54395,0.0717524233030492,0.0618985500000006,11.3958,11.5858,3.41265456141252,4.42657884265668,11.0472828661124
"s2[18,1]",11.6083877,11.5765,0.0992484994338451,0.0866579699999995,11.5019,11.7669,3.30179362407564,4.46679136546338,20.3498968686066
"s2[19,1]",9.371713055,9.352095,0.130629611626826,0.163426998000001,9.2359,9.55834,3.7095598120206,4.36522607202314,10.7653882146365
"s2[20,1]",9.3479405275,9.36305,0.0587583009189209,0.0494891879999976,9.2506785,9.4089105,3.83337480308883,4.45923165283185,11.4697966029938
"s2[21,1]",9.3530997475,9.36963,0.0572068780741091,0.039244422000001,9.25944,9.41662,3.45988492230007,4.41088714430761,11.9288432182832
"s2[1,2]",7.6050533825,7.624795,0.068009768186459,0.0663537629999992,7.4861895,7.6744405,4.04989819205737,4.30361088360702,11.7192484056608
"s2[2,2]",7.67282847,7.69297,0.0966240276408435,0.108051888,7.52961,7.7776105,3.81671791288156,4.43021161744601,11.5004508426648
"s2[3,2]",7.7090638,7.67467,0.0856995009310145,0.0357010080000001,7.6334,7.855,3.45266533897425,4.42643420573353,12.8916127679595
"s2[4,2]",6.66830539,6.68662,0.178918532924216,0.219402561,6.4075975,6.8662305,3.98725582810201,4.41921681108282,12.2715190098888
"s2[5,2]",6.5282435125,6.460005,0.271674510952744,0.192159785999999,6.22915,6.979542,3.11139760578598,4.5577194067416,21.6128715532893
"s2[6,2]",6.67769187,6.6934,0.134848751216796,0.209061426,6.4886685,6.8438,3.37840697585451,4.44438329187487,11.7599288521725
"s2[7,2]",8.1457911125,8.26087,0.444914981654937,0.341049890999999,7.403043,8.6367825,3.47385409895816,4.42204325785947,15.2057359420814
"s2[8,2]",8.2303942225,8.25988,0.213091979573928,0.254599485000001,7.93011,8.4519125,3.10919892560762,4.60258717260945,11.6128367273206
"s2[9,2]",8.303306765,8.12697,0.322940269423834,0.117799982999999,8.018414,8.8565005,3.33696509435584,4.45894086978199,11.1947227278399
"s2[10,2]",6.466718715,6.4753,0.0353474681183019,0.0325727219999994,6.41162,6.504961,3.201973492905,4.5009549056782,11.3160953627448
"s2[11,2]",6.410037295,6.40452,0.0327687342343095,0.0342851249999998,6.3622495,6.45846,4.04352398079711,4.30309746392007,11.4842201257478
"s2[12,2]",6.47831967,6.475475,0.0352072588184522,0.0437070479999999,6.42969,6.53025,3.56904053129989,4.39926623670391,11.1821923981359
"s2[13,2]",5.899346105,5.84216,0.232574451765843,0.219543408,5.6369385,6.255651,3.81225979303938,4.38156807022865,14.2630758891963
"s2[14,2]",5.6378381725,5.62289,0.105676730271453,0.180817896,5.4936895,5.77246,3.33243490593208,4.45925859003424,14.6604985787014
"s2[15,2]",5.9172190475,5.88556,0.0816088788502485,0.0443742180000003,5.835749,6.0523805,3.60163036523599,4.41415915057468,18.3364635701649
"s2[16,2]",4.89390622,4.958335,0.221752755361549,0.294941030999999,4.5736185,5.1706515,4.14121026745146,4.30308127710362,11.2584334409244
"s2[17,2]",5.456194485,5.484545,0.323086843935212,0.352984821,4.9961895,5.93003,3.61180555765839,4.40457210566062,15.5370205991968
"s2[18,2]",5.14905235,5.25398,0.489653186500956,0.485069654999999,4.37902,5.6780505,3.21917233452829,4.50514705065023,11.8896948571409
"s2[19,2]",10.215847325,10.27,0.187391822953863,0.2045988,9.9396,10.4081,3.76566290803152,4.37135617506347,13.1325806336323
"s2[20,2]",10.274704825,10.318085,0.429648396531082,0.615152979000001,9.7591795,10.7359,3.35942381872688,4.46123211903044,27.0343015123359
"s2[21,2]",10.44289375,10.5339,0.394065006823986,0.410457810000001,9.77892,10.8307,2.96838506384676,4.57619193032533,13.198936782144
"s2[1,3]",9.4509459525,9.47302,0.123350087686129,0.114723588000001,9.240029,9.5884705,2.94339642779053,4.57815410225393,25.4109723817789
"s2[2,3]",9.46807487,9.490665,0.0482092548853148,0.0144627630000003,9.38553,9.50925,2.17869693344953,5.2889167588612,23.5138449349718
"s2[3,3]",9.3443577625,9.344875,0.210003237683441,0.312769296,9.11516,9.568102,2.60410966781209,4.86086379109309,12.1558686425587
"s2[4,3]",8.6838902275,8.69238,0.114015657571081,0.133515543000001,8.5054295,8.82637,3.28326292440399,4.48486183787172,11.3502219222003
"s2[5,3]",8.69539496,8.712555,0.0927161976238449,0.111602714999999,8.5516795,8.78852,2.99764022299989,4.55752150535,11.6124338587972
"s2[6,3]",8.6749149975,8.682315,0.0448322015818392,0.0536330549999975,8.6000675,8.72638,3.04824656301227,4.55322875216119,18.3895602087255
"s2[7,3]",10.500794125,10.56495,0.318299838980258,0.35812203,10.0212,10.8226,3.76733416089301,4.35621499404934,10.8914569185349
"s2[8,3]",10.51724665,10.63065,0.268287143069812,0.123500580000002,10.0605,10.7456,3.72414218485251,4.36202462227477,11.080944578536
"s2[9,3]",10.440019225,10.42975,0.260660724412429,0.365535030000001,10.158695,10.755905,3.53676073860087,4.40427346439603,11.3586018945952
"s2[10,3]",6.27245241,6.30699,0.256916996371684,0.353110842,5.895217,6.5463505,2.64649752652411,4.720446389719,34.4497110073
"s2[11,3]",6.1226307025,6.120075,0.385118735300233,0.406936635,5.5669,6.684343,4.01749566606628,4.31931024619048,11.1469565979436
"s2[12,3]",5.8658406425,5.814275,0.348127725686579,0.401273103000001,5.4949325,6.35499,2.85709275303758,4.62497545539394,13.7123772412464
"s2[13,3]",7.32169662,7.30856,0.258247448941508,0.358611288,7.0438395,7.6348205,3.17785307639767,4.5107674992853,14.9991585784829
"s2[14,3]",7.1597579625,7.183645,0.117906250031848,0.137192391000001,6.990678,7.2930105,3.23032669300628,4.50397733531125,19.9106403306362
"s2[15,3]",7.5613396675,7.563585,0.341228418278321,0.517227249000001,7.189239,7.91749,3.75621188521089,4.35422212303667,11.4623159353915
"s2[16,3]",8.692251345,8.7167,0.188868726255779,0.204732234,8.389119,8.9281805,3.56873921371412,4.44080257613732,11.1296847979812
"s2[17,3]",8.56358872,8.591335,0.281244666593312,0.360894492000001,8.18602,8.9234355,3.27366951568234,4.53256783445522,9.45172852605161
"s2[18,3]",8.6927954525,8.65232,0.261519015876593,0.255066504,8.3671795,9.0993225,3.89679351524774,4.33902190743326,11.3018353326714
"s2[19,3]",11.300591925,11.2879,0.338203907669745,0.442407840000001,10.9051,11.7384,3.60997837380783,4.40278855304507,12.2376364475956
"s2[20,3]",11.2811254,11.36375,0.282650545599282,0.229061700000001,10.8267,11.5935,3.16275150639271,4.51083350592763,10.5815378041457
"s2[21,3]",11.5215489,11.5789,0.30266088890408,0.330693929999998,11.063,11.853305,3.34057049311543,4.44782562611446,10.6186185753978
"beta[1,1]",0,0,0,0,0,0,NA,NA,NA
"beta[2,1]",-1.07061858475,-0.9198875,0.445455046918566,0.3420039441,-1.8843235,-0.60602395,3.16822673123939,4.66028035927143,16.473821349717
"beta[3,1]",-1.8096991625,-1.925405,0.340515627083318,0.315823452,-2.1735405,-1.27114,3.08794684742413,4.51887973143933,15.8799937151979
"beta[1,2]",0,0,0,0,0,0,NA,NA,NA
"beta[2,2]",1.079781683,1.03263,0.999398448242215,0.9256642752,-0.3167109,2.553641,3.64710803312579,4.37110700181082,11.2502891623045
"beta[3,2]",-0.642996024,-0.691025,0.158341404018174,0.103085178,-0.804974,-0.3265267,2.91207101546821,4.59903130012045,14.0205841956536
"beta[1,3]",0,0,0,0,0,0,NA,NA,NA
"beta[2,3]",0.1303144191,-0.01627065,0.33991519729516,0.30671339391,-0.2248724,0.6416231,3.23682843229262,4.49104579816319,12.3893009443207
"beta[3,3]",-0.327362346225,-0.316099,0.191322370184567,0.2617856472,-0.58092475,-0.03537466,2.99137247310344,4.56957236033999,17.648675351036
"beta[1,4]",0,0,0,0,0,0,NA,NA,NA
"beta[2,4]",-0.2834790727,-0.269837,0.183831196775073,0.28181446125,-0.5123522,-0.03193877,2.88678751821131,4.63649116643696,11.8759479978464
"beta[3,4]",-0.098822811795755,-0.0968408,0.0920263003065127,0.12342911868,-0.2386105,0.009153654,3.14378855273485,4.52879945693599,15.2455515130504
"y_fit[1,1]",-19.272000225,-19.26895,0.0245682760383436,0.023202689999996,-19.3221,-19.236895,1.93274448161245,5.83121692120542,17.2172524367881
"y_fit[2,1]",-19.27202655,-19.26895,0.0245514610289726,0.0230544299999963,-19.322105,-19.2369,1.93226436536993,5.83352221880076,17.5474909920447
"y_fit[3,1]",-19.27199885,-19.2689,0.0245766001716368,0.0231285599999988,-19.322105,-19.236895,1.93230975822819,5.83394624476953,17.5474909920447
"y_fit[4,1]",-19.233916925,-19.21315,0.09062333716187,0.10941588,-19.349605,-19.1154,1.75522339863061,6.61249023796991,13.4351874661905
"y_fit[5,1]",-19.23391935,-19.21315,0.0906267762238053,0.10941588,-19.349605,-19.115395,1.7550466124368,6.6120641825051,13.4351874661905
"y_fit[6,1]",-19.23391995,-19.21315,0.0906279610210183,0.10941588,-19.349605,-19.115395,1.75515038049932,6.61191651250435,13.4351874661905
"y_fit[7,1]",-19.2968244,-19.2831,0.158781395139672,0.250633530000001,-19.476435,-19.0269,1.75758889782925,6.02495972940653,10.7384505790508
"y_fit[8,1]",-19.296832725,-19.2831,0.158790103661499,0.250633530000001,-19.47653,-19.0269,1.75746858896396,6.02535904766161,10.7384505790508
"y_fit[9,1]",-19.296834325,-19.2831,0.158791800239339,0.250633530000001,-19.47653,-19.0269,1.75757118381996,6.02500582606919,10.7384505790508
"y_fit[10,1]",-19.381749375,-19.4205,0.237669739503956,0.255896759999999,-19.62591,-18.937975,1.77132346809599,5.97623955402489,10.99759101846
"y_fit[11,1]",-19.38177195,-19.4206,0.237689060813924,0.255748499999999,-19.62591,-18.93788,1.77133682819535,5.97621333571741,10.99759101846
"y_fit[12,1]",-19.38177685,-19.4206,0.237692504952944,0.255748499999999,-19.62591,-18.93788,1.77129419876681,5.97636544795233,10.99759101846
"y_fit[13,1]",-19.416846725,-19.62605,0.39303415944024,0.15596952,-19.7558,-18.645095,2.17566027988752,5.18272036348155,17.7620729450348
"y_fit[14,1]",-19.416838975,-19.6261,0.393075355017495,0.15596952,-19.7558,-18.644995,2.17581436871904,5.1825508798515,17.7620729450348
"y_fit[15,1]",-19.4168341,-19.6261,0.393101543736618,0.15596952,-19.755805,-18.64499,2.17594444582756,5.18234536864637,17.7620729450348
"y_fit[16,1]",-19.1019484,-19.017,0.52650454132462,0.769321140000001,-19.80541,-18.159945,2.76055627554471,4.66679367526638,13.3205448628196
"y_fit[17,1]",-19.1018918,-19.0169,0.526516861566786,0.7694694,-19.80541,-18.15994,2.76056893982877,4.66678448406389,13.3205448628196
"y_fit[18,1]",-19.101864,-19.01685,0.52652229886473,0.769469400000003,-19.805405,-18.159845,2.76061755152257,4.66676048274633,13.3205448628196
"y_fit[19,1]",-18.619376675,-18.29725,0.670573998910969,0.905423819999999,-19.512715,-17.65828,2.65770978352929,4.72401972742974,16.6865879847071
"y_fit[20,1]",-18.61937155,-18.29725,0.670575826189899,0.905423819999999,-19.512715,-17.65828,2.65766674359406,4.72404450049981,16.6865879847071
"y_fit[21,1]",-18.619298075,-18.2972,0.67060075234528,0.905423819999999,-19.51262,-17.65818,2.65765053506541,4.72405848836192,16.6865879847071
"y_fit[1,2]",6.7047464575,6.697685,0.0723752175869329,0.0590297189999999,6.622693,6.867881,2.70283326828144,4.69684652510052,19.8517648669763
"y_fit[2,2]",6.7050074275,6.697915,0.0724005936470645,0.0590223060000002,6.6229165,6.868201,2.70268568798502,4.69697970989905,19.8517648669763
"y_fit[3,2]",6.70520183,6.698195,0.0724261282481285,0.0591112620000001,6.623041,6.868391,2.70650504165445,4.69470325836732,19.8517648669763
"y_fit[4,2]",8.8893895725,8.76981,0.499968101145546,0.323028888,8.3422075,9.7926965,2.9717720334665,4.56862489185017,12.8772913916967
"y_fit[5,2]",8.8894843575,8.769865,0.4999545381146,0.323006649,8.3423075,9.792726,2.97175364327054,4.56865365757034,12.8772913916967
"y_fit[6,2]",8.88951028,8.769875,0.499950797087622,0.322999236,8.342337,9.792726,2.9717551639883,4.56865601861749,12.8772913916967
"y_fit[7,2]",10.061539905,9.85574,0.5379945173098,0.383430012000001,9.577268,11.408,2.41144520376836,5.01983602703488,13.7995091931007
"y_fit[8,2]",10.0616635825,9.85585,0.538020253681758,0.383430012000001,9.5773585,11.4082,2.41322345243437,5.01987826266323,13.7995091931007
"y_fit[9,2]",10.0616824375,9.85587,0.538023330273105,0.383437424999999,9.5773685,11.408205,2.41241062509303,5.01995205639715,13.5633672813544
"y_fit[10,2]",11.02937265,10.8217,0.784701608645369,0.28362138,10.1878,13.258815,2.51655461308873,7.52075830501942,12.0244330406928
"y_fit[11,2]",11.029557875,10.8219,0.784771128010469,0.283547249999999,10.1878,13.25931,2.52402100305615,7.52184893824946,12.0244330406928
"y_fit[12,2]",11.02959595,10.8219,0.784784502208934,0.283473119999999,10.1878,13.259315,2.52923775154735,7.52231457006865,12.0244330406928
"y_fit[13,2]",11.580819,11.6329,0.920442429753552,0.471540930000001,10.289,13.41763,2.17193648589329,6.54245805954516,15.0115654635658
"y_fit[14,2]",11.580863375,11.6329,0.920454305448246,0.47176332,10.289,13.41743,2.17208006117422,6.54224676049824,15.0115654635658
"y_fit[15,2]",11.5808925,11.6328,0.920461048360623,0.47191158,10.289,13.41733,2.17142160892933,6.54201455232165,15.0115654635658
"y_fit[16,2]",11.411909325,11.3784,0.902942162290949,0.696747870000001,10.366395,12.46212,2.03339781093196,5.87828649508273,13.0084508788512
"y_fit[17,2]",11.411864275,11.3783,0.902933434547104,0.696896130000001,10.366395,12.46212,2.03302910134672,5.87812683692978,13.0084508788512
"y_fit[18,2]",11.41184245,11.3782,0.902930042192235,0.69704439,10.366395,12.46202,2.030833920971,5.87801431464679,13.0084508788512
"y_fit[19,2]",11.00094105,10.6276,0.856034660063309,0.329656109999998,10.227285,11.866015,2.21460580133986,6.26337743859374,14.1520185959726
"y_fit[20,2]",11.000936325,10.6276,0.856034050898134,0.329656109999998,10.227285,11.86601,2.21607369801482,6.26337468006753,14.1520185959726
"y_fit[21,2]",11.000868625,10.6274,0.856026329803844,0.329433719999999,10.227285,11.86601,2.2123642031642,6.26339266165229,14.1520185959726
"f_fit[1,1]",0.9142223495,0.6840365,0.497293927287078,0.1025173422,0.48056485,1.820883,3.2953699389056,4.45872706668826,14.5480775990961
"f_fit[2,1]",0.91424358825,0.6840705,0.497278796347981,0.1025166009,0.48059785,1.820873,3.29531749810953,4.45874037964887,14.5480775990961
"f_fit[3,1]",0.914270229,0.6841135,0.497259799738252,0.1025151183,0.48064075,1.820863,3.29525772879441,4.45875513831198,14.5480775990961
"f_fit[4,1]",1.04630324025,0.9116105,0.336839617546821,0.1082327652,0.7289768,1.645801,3.20532528515743,4.52628793570982,13.0378983320869
"f_fit[5,1]",1.04630609075,0.911617,0.336829738213079,0.1082327652,0.72898775,1.6457815,3.20514594824218,4.52630325841276,13.0378983320869
"f_fit[6,1]",1.0463068385,0.9116185,0.336826968955138,0.1082335065,0.7289917,1.6457715,3.20535898686336,4.5262887815807,13.0378983320869
"f_fit[7,1]",1.031987899,0.975362,0.190521835957699,0.1203604332,0.8191081,1.3666705,3.28793332716169,4.46041689385078,17.0754525668852
"f_fit[8,1]",1.031981135,0.9753645,0.190505791352229,0.1203626571,0.8191132,1.3666305,3.28792220791095,4.46041045644635,17.0754525668852
"f_fit[9,1]",1.0319801065,0.975364,0.190503328263976,0.1203619158,0.8191142,1.366621,3.28788964160066,4.46041826229204,17.0754525668852
"f_fit[10,1]",0.96011314425,0.963081,0.068992873842352,0.0998071493999999,0.877735,1.0530635,2.26740462536754,5.03159729915921,20.2455004485669
"f_fit[11,1]",0.9600971975,0.963059,0.0689726849046725,0.0997834278,0.877726,1.053003,2.26761653910989,5.0315179836212,20.2455004485669
"f_fit[12,1]",0.96009409425,0.963055,0.0689687484931584,0.0997797213,0.87772495,1.0529835,2.26764632843561,5.03153069974834,20.2455004485669
"f_fit[13,1]",0.9195057785,0.9127485,0.115362482397013,0.0954564597,0.73515035,1.1124135,3.5772405389639,4.38272362866364,11.4407961862374
"f_fit[14,1]",0.91950660875,0.9127455,0.115388905357322,0.095464614,0.7351134,1.112454,3.57723354013705,4.3827253300349,11.4407961862374
"f_fit[15,1]",0.919507108,0.9127435,0.115405745484993,0.0954690618,0.7350894,1.112484,3.57721770821102,4.3827285264887,11.4407961862374
"f_fit[16,1]",0.998997292,0.952627,0.322931247335629,0.3362796255,0.6070055,1.5162335,3.71775993257913,4.35556254802773,11.3369039173492
"f_fit[17,1]",0.9990177655,0.952636,0.322963913559575,0.3363137253,0.60700245,1.5163035,3.71781281885836,4.35555309743883,11.3369039173492
"f_fit[18,1]",0.99902761225,0.9526455,0.322979607154967,0.3363381882,0.60700045,1.5163335,3.71782919390167,4.35555083276996,11.3369039173492
"f_fit[19,1]",1.28743220525,1.283203,0.674484567671495,0.9887704029,0.4889552,2.279236,3.81930443351567,4.34924909844178,11.2986557135672
"f_fit[20,1]",1.28743633375,1.2832095,0.674488901497444,0.9887800398,0.4889522,2.279246,3.81935562469596,4.34924011251811,11.2986557135672
"f_fit[21,1]",1.28750011375,1.2832945,0.674555821605064,0.9889045782,0.4889062,2.279396,3.81931507134652,4.34924595006214,11.2986557135672
"f_fit[1,2]",-0.56851006535,-0.2329325,1.36000241960488,0.85149387435,-2.9081285,0.9778888,3.59130460771759,4.42927534825127,11.3942319210371
"f_fit[2,2]",-0.568538428925,-0.232962,1.35996162134229,0.85146096063,-2.908089,0.97780685,3.59127062347473,4.42928812416671,11.3942319210371
"f_fit[3,2]",-0.56857406955,-0.2329995,1.3599105517555,0.85142063391,-2.9080485,0.97770395,3.59125257732597,4.42929547902793,11.3942319210371
"f_fit[4,2]",-0.69049230975,-0.3699015,0.968598701026654,0.4461528876,-2.3687975,0.3086696,3.91276580338237,4.33534439794112,13.6293437421824
"f_fit[5,2]",-0.690488989,-0.3698995,0.968576691139266,0.4461269421,-2.368757,0.30864355,3.91273068172054,4.33533725234605,13.6293437421824
"f_fit[6,2]",-0.69048811325,-0.3698985,0.968570701508823,0.4461195291,-2.368747,0.3086356,3.91271447922583,4.33534421098695,13.6293437421824
"f_fit[7,2]",-0.50158128799405,-0.1875525,0.65919598610576,0.1079140062,-1.6870085,0.047131955,3.45531503133922,4.42180354382117,16.4673770882321
"f_fit[8,2]",-0.501545409854625,-0.1875185,0.659163086811554,0.10788479898,-1.6869185,0.04711669,3.45519255260139,4.42182813938913,16.4673770882321
"f_fit[9,2]",-0.501539923485775,-0.1875135,0.659158052841242,0.10788094422,-1.6869085,0.047114365,3.45515140547685,4.42183609442717,16.4673770882321
"f_fit[10,2]",-0.110559612779525,0.06712595,0.401793200565241,0.2968750827,-0.8319981,0.27169,3.17092243757866,4.49357352127739,15.6575490566584
"f_fit[11,2]",-0.1104568326322,0.0671752,0.401743678831979,0.2969566257,-0.83178605,0.271796,3.17094374129796,4.49356352392747,15.6575490566584
"f_fit[12,2]",-0.11043674559565,0.06718475,0.401734002081354,0.2969729343,-0.8317441,0.271817,3.17092690834228,4.49357231051649,15.6575490566584
